 InvH_pty_icode,InvH_Billdate,,
 0,7/11/2009,6:31:00,PM
 0,7/11/2009,6:31:00,PM
 0,7/11/2009,6:32:00,PM
 0,7/11/2009,6:32:00,PM
 0,7/11/2009,6:32:00,PM
 0,7/11/2009,6:32:00,PM
 0,7/11/2009,6:33:00,PM
 0,7/11/2009,6:33:00,PM
 0,7/11/2009,6:34:00,PM
 0,7/11/2009,6:34:00,PM
 0,7/11/2009,6:34:00,PM
 0,7/11/2009,6:34:00,PM
 0,7/11/2009,6:34:00,PM
 0,7/11/2009,6:35:00,PM
 0,7/11/2009,6:35:00,PM
 0,7/11/2009,6:36:00,PM
 0,7/11/2009,6:37:00,PM
 0,7/11/2009,6:37:00,PM
 0,7/11/2009,6:37:00,PM
 0,7/11/2009,6:37:00,PM
 0,7/11/2009,6:37:00,PM
 3061,7/11/2009,6:38:00,PM
 0,7/11/2009,6:38:00,PM
 0,7/11/2009,6:38:00,PM
 0,7/11/2009,6:38:00,PM
 0,7/11/2009,6:38:00,PM
 0,7/11/2009,6:38:00,PM
 0,7/11/2009,6:38:00,PM
 0,7/11/2009,6:39:00,PM
 0,7/11/2009,6:40:00,PM
 0,7/11/2009,6:40:00,PM
 0,7/11/2009,6:40:00,PM
 0,7/11/2009,6:41:00,PM
 0,7/11/2009,6:41:00,PM
 0,7/11/2009,6:42:00,PM
 0,7/11/2009,6:44:00,PM
 0,7/11/2009,6:44:00,PM
 0,7/11/2009,6:44:00,PM
 0,7/11/2009,6:45:00,PM
 0,7/11/2009,6:45:00,PM
 0,7/11/2009,6:45:00,PM
 0,7/11/2009,6:45:00,PM
 0,7/11/2009,6:45:00,PM
 0,7/11/2009,6:47:00,PM
 0,7/11/2009,6:48:00,PM
 0,7/11/2009,6:48:00,PM
 0,7/11/2009,6:48:00,PM
 0,7/11/2009,6:49:00,PM
 0,7/11/2009,6:50:00,PM
 0,7/11/2009,6:50:00,PM
 0,7/11/2009,6:50:00,PM
 0,7/11/2009,6:51:00,PM
 0,7/11/2009,6:51:00,PM
 0,7/11/2009,6:52:00,PM
 0,7/11/2009,6:52:00,PM
 0,7/11/2009,6:53:00,PM
 0,7/11/2009,6:53:00,PM
 0,7/11/2009,6:53:00,PM
 0,7/11/2009,6:53:00,PM
 0,7/11/2009,6:55:00,PM
 0,7/11/2009,6:55:00,PM
 0,7/11/2009,6:55:00,PM
 0,7/11/2009,6:55:00,PM
 0,7/11/2009,6:55:00,PM
 0,7/11/2009,6:56:00,PM
 0,7/11/2009,6:56:00,PM
 0,7/11/2009,6:56:00,PM
 0,7/11/2009,6:57:00,PM
 0,7/11/2009,6:57:00,PM
 0,7/11/2009,6:57:00,PM
 0,7/11/2009,6:57:00,PM
 0,7/11/2009,6:58:00,PM
 0,7/11/2009,6:58:00,PM
 0,7/11/2009,6:59:00,PM
 0,7/11/2009,6:59:00,PM
 0,7/11/2009,6:59:00,PM
 0,7/11/2009,7:00:00,PM
 0,7/11/2009,7:00:00,PM
 0,7/11/2009,7:01:00,PM
 0,7/11/2009,7:01:00,PM
 0,7/11/2009,7:02:00,PM
 0,7/11/2009,7:02:00,PM
 0,7/11/2009,7:03:00,PM
 0,7/11/2009,7:03:00,PM
 0,7/11/2009,7:03:00,PM
 0,7/11/2009,7:04:00,PM
 0,7/11/2009,7:04:00,PM
 0,7/11/2009,7:04:00,PM
 0,7/11/2009,7:04:00,PM
 0,7/11/2009,7:04:00,PM
 0,7/11/2009,7:05:00,PM
 0,7/11/2009,7:06:00,PM
 0,7/11/2009,7:06:00,PM
 0,7/11/2009,7:06:00,PM
 0,7/11/2009,7:06:00,PM
 0,7/11/2009,7:08:00,PM
 0,7/11/2009,7:08:00,PM
 0,7/11/2009,7:09:00,PM
 0,7/11/2009,7:09:00,PM
 0,7/11/2009,7:10:00,PM
 0,7/11/2009,7:10:00,PM
 0,7/11/2009,7:11:00,PM
 0,7/11/2009,7:11:00,PM
 0,7/11/2009,7:11:00,PM
 0,7/11/2009,7:13:00,PM
 0,7/11/2009,7:13:00,PM
 0,7/11/2009,7:13:00,PM
 0,7/11/2009,7:13:00,PM
 0,7/11/2009,7:13:00,PM
 0,7/11/2009,7:14:00,PM
 0,7/11/2009,7:15:00,PM
 0,7/11/2009,7:16:00,PM
 0,7/11/2009,7:16:00,PM
 0,7/11/2009,7:16:00,PM
 0,7/11/2009,7:17:00,PM
 0,7/11/2009,7:17:00,PM
 0,7/11/2009,7:17:00,PM
 0,7/11/2009,7:18:00,PM
 0,7/11/2009,7:19:00,PM
 0,7/11/2009,7:19:00,PM
 0,7/11/2009,7:19:00,PM
 0,7/11/2009,7:19:00,PM
 0,7/11/2009,7:19:00,PM
 0,7/11/2009,7:20:00,PM
 0,7/11/2009,7:20:00,PM
 0,7/11/2009,7:20:00,PM
 0,7/11/2009,7:21:00,PM
 0,7/11/2009,7:21:00,PM
 0,7/11/2009,7:21:00,PM
 0,7/11/2009,7:22:00,PM
 0,7/11/2009,7:22:00,PM
 0,7/11/2009,7:22:00,PM
 0,7/11/2009,7:22:00,PM
 0,7/11/2009,7:22:00,PM
 0,7/11/2009,7:22:00,PM
 0,7/11/2009,7:23:00,PM
 0,7/11/2009,7:23:00,PM
 0,7/11/2009,7:24:00,PM
 0,7/11/2009,7:24:00,PM
 0,7/11/2009,7:24:00,PM
 0,7/11/2009,7:25:00,PM
 0,7/11/2009,7:25:00,PM
 0,7/11/2009,7:25:00,PM
 0,7/11/2009,7:26:00,PM
 0,7/11/2009,7:26:00,PM
 0,7/11/2009,7:27:00,PM
 0,7/11/2009,7:27:00,PM
 0,7/11/2009,7:27:00,PM
 0,7/11/2009,7:28:00,PM
 0,7/11/2009,7:28:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:29:00,PM
 0,7/11/2009,7:31:00,PM
 0,7/11/2009,7:31:00,PM
 0,7/11/2009,7:31:00,PM
 0,7/11/2009,7:31:00,PM
 0,7/11/2009,7:31:00,PM
 0,7/11/2009,7:31:00,PM
 0,7/11/2009,7:32:00,PM
 0,7/11/2009,7:32:00,PM
 0,7/11/2009,7:33:00,PM
 0,7/11/2009,7:34:00,PM
 0,7/11/2009,7:35:00,PM
 0,7/11/2009,7:35:00,PM
 0,7/11/2009,7:35:00,PM
 0,7/11/2009,7:36:00,PM
 0,7/11/2009,7:36:00,PM
 0,7/11/2009,7:36:00,PM
 0,7/11/2009,7:36:00,PM
 0,7/11/2009,7:36:00,PM
 0,7/11/2009,7:37:00,PM
 0,7/11/2009,7:37:00,PM
 0,7/11/2009,7:37:00,PM
 0,7/11/2009,7:38:00,PM
 0,7/11/2009,7:38:00,PM
 0,7/11/2009,7:38:00,PM
 0,7/11/2009,7:38:00,PM
 0,7/11/2009,7:38:00,PM
 0,7/11/2009,7:39:00,PM
 0,7/11/2009,7:39:00,PM
 0,7/11/2009,7:39:00,PM
 0,7/11/2009,7:40:00,PM
 0,7/11/2009,7:41:00,PM
 0,7/11/2009,7:41:00,PM
 0,7/11/2009,7:41:00,PM
 0,7/11/2009,7:41:00,PM
 0,7/11/2009,7:41:00,PM
 0,7/11/2009,7:41:00,PM
 0,7/11/2009,7:41:00,PM
 3061,7/11/2009,7:43:00,PM
 0,7/11/2009,7:44:00,PM
 0,7/11/2009,7:44:00,PM
 0,7/11/2009,7:44:00,PM
 0,7/11/2009,7:44:00,PM
 0,7/11/2009,7:45:00,PM
 0,7/11/2009,7:45:00,PM
 0,7/11/2009,7:45:00,PM
 0,7/11/2009,7:46:00,PM
 0,7/11/2009,7:46:00,PM
 0,7/11/2009,7:46:00,PM
 0,7/11/2009,7:46:00,PM
 0,7/11/2009,7:47:00,PM
 0,7/11/2009,7:47:00,PM
 0,7/11/2009,7:48:00,PM
 0,7/11/2009,7:49:00,PM
 0,7/11/2009,7:49:00,PM
 0,7/11/2009,7:50:00,PM
 0,7/11/2009,7:50:00,PM
 0,7/11/2009,7:51:00,PM
 0,7/11/2009,7:51:00,PM
 0,7/11/2009,7:51:00,PM
 0,7/11/2009,7:51:00,PM
 0,7/11/2009,7:51:00,PM
 0,7/11/2009,7:52:00,PM
 0,7/11/2009,7:52:00,PM
 0,7/11/2009,7:52:00,PM
 0,7/11/2009,7:53:00,PM
 0,7/11/2009,7:54:00,PM
 0,7/11/2009,7:54:00,PM
 0,7/11/2009,7:54:00,PM
 0,7/11/2009,7:55:00,PM
 0,7/11/2009,7:55:00,PM
 0,7/11/2009,7:56:00,PM
 0,7/11/2009,7:56:00,PM
 0,7/11/2009,7:57:00,PM
 0,7/11/2009,7:57:00,PM
 0,7/11/2009,7:57:00,PM
 0,7/11/2009,7:57:00,PM
 0,7/11/2009,7:58:00,PM
 0,7/11/2009,7:58:00,PM
 0,7/11/2009,7:59:00,PM
 0,7/11/2009,7:59:00,PM
 0,7/11/2009,8:00:00,PM
 0,7/11/2009,8:01:00,PM
 0,7/11/2009,8:01:00,PM
 0,7/11/2009,8:01:00,PM
 0,7/11/2009,8:02:00,PM
 0,7/11/2009,8:02:00,PM
 0,7/11/2009,8:03:00,PM
 0,7/11/2009,8:03:00,PM
 0,7/11/2009,8:04:00,PM
 0,7/11/2009,8:04:00,PM
 0,7/11/2009,8:04:00,PM
 0,7/11/2009,8:04:00,PM
 0,7/11/2009,8:04:00,PM
 0,7/11/2009,8:05:00,PM
 0,7/11/2009,8:05:00,PM
 0,7/11/2009,8:05:00,PM
 0,7/11/2009,8:05:00,PM
 0,7/11/2009,8:05:00,PM
 0,7/11/2009,8:05:00,PM
 0,7/11/2009,8:06:00,PM
 0,7/11/2009,8:06:00,PM
 0,7/11/2009,8:06:00,PM
 0,7/11/2009,8:07:00,PM
 0,7/11/2009,8:08:00,PM
 0,7/11/2009,8:08:00,PM
 0,7/11/2009,8:08:00,PM
 0,7/11/2009,8:08:00,PM
 0,7/11/2009,8:10:00,PM
 0,7/11/2009,8:11:00,PM
 0,7/11/2009,8:12:00,PM
 0,7/11/2009,8:12:00,PM
 0,7/11/2009,8:12:00,PM
 0,7/11/2009,8:13:00,PM
 0,7/11/2009,8:13:00,PM
 0,7/11/2009,8:13:00,PM
 0,7/11/2009,8:14:00,PM
 0,7/11/2009,8:14:00,PM
 0,7/11/2009,8:15:00,PM
 0,7/11/2009,8:15:00,PM
 0,7/11/2009,8:15:00,PM
 0,7/11/2009,8:15:00,PM
 0,7/11/2009,8:16:00,PM
 0,7/11/2009,8:16:00,PM
 0,7/11/2009,8:16:00,PM
 0,7/11/2009,8:17:00,PM
 0,7/11/2009,8:17:00,PM
 0,7/11/2009,8:17:00,PM
 0,7/11/2009,8:18:00,PM
 0,7/11/2009,8:18:00,PM
 0,7/11/2009,8:19:00,PM
 0,7/11/2009,8:19:00,PM
 0,7/11/2009,8:19:00,PM
 0,7/11/2009,8:19:00,PM
 0,7/11/2009,8:19:00,PM
 0,7/11/2009,8:19:00,PM
 0,7/11/2009,8:20:00,PM
 0,7/11/2009,8:20:00,PM
 0,7/11/2009,8:21:00,PM
 0,7/11/2009,8:21:00,PM
 0,7/11/2009,8:21:00,PM
 0,7/11/2009,8:21:00,PM
 0,7/11/2009,8:21:00,PM
 0,7/11/2009,8:22:00,PM
 0,7/11/2009,8:22:00,PM
 0,7/11/2009,8:22:00,PM
 0,7/11/2009,8:22:00,PM
 0,7/11/2009,8:23:00,PM
 0,7/11/2009,8:23:00,PM
 0,7/11/2009,8:24:00,PM
 0,7/11/2009,8:24:00,PM
 0,7/11/2009,8:24:00,PM
 0,7/11/2009,8:24:00,PM
 0,7/11/2009,8:24:00,PM
 0,7/11/2009,8:26:00,PM
 0,7/11/2009,8:26:00,PM
 0,7/11/2009,8:26:00,PM
 0,7/11/2009,8:26:00,PM
 0,7/11/2009,8:27:00,PM
 0,7/11/2009,8:27:00,PM
 0,7/11/2009,8:27:00,PM
 0,7/11/2009,8:27:00,PM
 0,7/11/2009,8:29:00,PM
 0,7/11/2009,8:29:00,PM
 0,7/11/2009,8:29:00,PM
 0,7/11/2009,8:30:00,PM
 0,7/11/2009,8:30:00,PM
 0,7/11/2009,8:31:00,PM
 0,7/11/2009,8:32:00,PM
 0,7/11/2009,8:32:00,PM
 0,7/11/2009,8:33:00,PM
 0,7/11/2009,8:33:00,PM
 0,7/11/2009,8:33:00,PM
 0,7/11/2009,8:34:00,PM
 0,7/11/2009,8:35:00,PM
 0,7/11/2009,8:35:00,PM
 0,7/11/2009,8:36:00,PM
 0,7/11/2009,8:36:00,PM
 0,7/11/2009,8:36:00,PM
 0,7/11/2009,8:39:00,PM
 0,7/11/2009,8:39:00,PM
 0,7/11/2009,8:39:00,PM
 0,7/11/2009,8:40:00,PM
 0,7/11/2009,8:40:00,PM
 0,7/11/2009,8:42:00,PM
 0,7/11/2009,8:42:00,PM
 0,7/11/2009,8:42:00,PM
 0,7/11/2009,8:42:00,PM
 0,7/11/2009,8:43:00,PM
 0,7/11/2009,8:43:00,PM
 0,7/11/2009,8:44:00,PM
 0,7/11/2009,8:44:00,PM
 0,7/11/2009,8:45:00,PM
 0,7/11/2009,8:46:00,PM
 0,7/11/2009,8:46:00,PM
 0,7/11/2009,8:47:00,PM
 0,7/11/2009,8:48:00,PM
 0,7/11/2009,8:48:00,PM
 0,7/11/2009,8:48:00,PM
 0,7/11/2009,8:48:00,PM
 0,7/11/2009,8:49:00,PM
 0,7/11/2009,8:49:00,PM
 0,7/11/2009,8:49:00,PM
 0,7/11/2009,8:51:00,PM
 0,7/11/2009,8:51:00,PM
 0,7/11/2009,8:52:00,PM
 0,7/11/2009,8:53:00,PM
 0,7/11/2009,8:53:00,PM
 0,7/11/2009,8:54:00,PM
 0,7/11/2009,8:54:00,PM
 0,7/11/2009,8:55:00,PM
 0,7/11/2009,8:55:00,PM
 0,7/11/2009,8:55:00,PM
 0,7/11/2009,8:55:00,PM
 0,7/11/2009,8:56:00,PM
 0,7/11/2009,8:57:00,PM
 0,7/11/2009,8:58:00,PM
 0,7/11/2009,8:58:00,PM
 0,7/11/2009,8:59:00,PM
 0,7/11/2009,9:00:00,PM
 0,7/11/2009,9:00:00,PM
 0,7/11/2009,9:00:00,PM
 0,7/11/2009,9:01:00,PM
 0,7/11/2009,9:01:00,PM
 0,7/11/2009,9:01:00,PM
 0,7/11/2009,9:01:00,PM
 0,7/11/2009,9:02:00,PM
 0,7/11/2009,9:02:00,PM
 0,7/11/2009,9:02:00,PM
 0,7/11/2009,9:03:00,PM
 0,7/11/2009,9:03:00,PM
 0,7/11/2009,9:04:00,PM
 0,7/11/2009,9:04:00,PM
 0,7/11/2009,9:04:00,PM
 0,7/11/2009,9:05:00,PM
 0,7/11/2009,9:05:00,PM
 0,7/11/2009,9:06:00,PM
 0,7/11/2009,9:06:00,PM
 0,7/11/2009,9:07:00,PM
 0,7/11/2009,9:08:00,PM
 0,7/11/2009,9:08:00,PM
 0,7/11/2009,9:09:00,PM
 0,7/11/2009,9:10:00,PM
 0,7/11/2009,9:10:00,PM
 0,7/11/2009,9:10:00,PM
 0,7/11/2009,9:10:00,PM
 0,7/11/2009,9:11:00,PM
 0,7/11/2009,9:12:00,PM
 0,7/11/2009,9:13:00,PM
 0,7/11/2009,9:14:00,PM
 0,7/11/2009,9:16:00,PM
 0,7/11/2009,9:16:00,PM
 0,7/11/2009,9:17:00,PM
 0,7/11/2009,9:18:00,PM
 0,7/11/2009,9:18:00,PM
 0,7/11/2009,9:21:00,PM
 0,7/12/2009,9:00:00,AM
 0,7/12/2009,9:02:00,AM
 0,7/12/2009,9:02:00,AM
 0,7/12/2009,9:04:00,AM
 0,7/12/2009,9:04:00,AM
 0,7/12/2009,9:04:00,AM
 0,7/12/2009,9:04:00,AM
 0,7/12/2009,9:06:00,AM
 0,7/12/2009,9:07:00,AM
 0,7/12/2009,9:07:00,AM
 0,7/12/2009,9:07:00,AM
 0,7/12/2009,9:07:00,AM
 0,7/12/2009,9:09:00,AM
 0,7/12/2009,9:16:00,AM
 0,7/12/2009,9:16:00,AM
 0,7/12/2009,9:19:00,AM
 0,7/12/2009,9:19:00,AM
 0,7/12/2009,9:21:00,AM
 0,7/12/2009,9:22:00,AM
 0,7/12/2009,9:23:00,AM
 0,7/12/2009,9:27:00,AM
 0,7/12/2009,9:29:00,AM
 0,7/12/2009,9:32:00,AM
 0,7/12/2009,9:33:00,AM
 0,7/12/2009,9:34:00,AM
 0,7/12/2009,9:35:00,AM
 0,7/12/2009,9:36:00,AM
 0,7/12/2009,9:36:00,AM
 0,7/12/2009,9:37:00,AM
 0,7/12/2009,9:37:00,AM
 0,7/12/2009,9:38:00,AM
 0,7/12/2009,9:38:00,AM
 0,7/12/2009,9:40:00,AM
 0,7/12/2009,9:41:00,AM
 0,7/12/2009,9:42:00,AM
 0,7/12/2009,9:45:00,AM
 0,7/12/2009,9:46:00,AM
 0,7/12/2009,9:46:00,AM
 0,7/12/2009,9:47:00,AM
 0,7/12/2009,9:48:00,AM
 0,7/12/2009,9:48:00,AM
 0,7/12/2009,9:49:00,AM
 0,7/12/2009,9:50:00,AM
 0,7/12/2009,9:51:00,AM
 0,7/12/2009,9:51:00,AM
 0,7/12/2009,9:52:00,AM
 0,7/12/2009,9:54:00,AM
 0,7/12/2009,9:54:00,AM
 0,7/12/2009,9:55:00,AM
 0,7/12/2009,9:56:00,AM
 0,7/12/2009,9:56:00,AM
 0,7/12/2009,9:57:00,AM
 0,7/12/2009,9:58:00,AM
 0,7/12/2009,9:59:00,AM
 0,7/12/2009,9:59:00,AM
 0,7/12/2009,9:59:00,AM
 0,7/12/2009,9:59:00,AM
 0,7/12/2009,10:00:00,AM
 0,7/12/2009,10:00:00,AM
 0,7/12/2009,10:00:00,AM
 0,7/12/2009,10:02:00,AM
 0,7/12/2009,10:03:00,AM
 0,7/12/2009,10:04:00,AM
 0,7/12/2009,10:05:00,AM
 0,7/12/2009,10:06:00,AM
 0,7/12/2009,10:08:00,AM
 0,7/12/2009,10:11:00,AM
 0,7/12/2009,10:12:00,AM
 0,7/12/2009,10:12:00,AM
 0,7/12/2009,10:13:00,AM
 0,7/12/2009,10:15:00,AM
 0,7/12/2009,10:16:00,AM
 0,7/12/2009,10:16:00,AM
 0,7/12/2009,10:17:00,AM
 0,7/12/2009,10:18:00,AM
 0,7/12/2009,10:19:00,AM
 0,7/12/2009,10:19:00,AM
 0,7/12/2009,10:20:00,AM
 0,7/12/2009,10:21:00,AM
 0,7/12/2009,10:22:00,AM
 0,7/12/2009,10:25:00,AM
 0,7/12/2009,10:25:00,AM
 0,7/12/2009,10:27:00,AM
 0,7/12/2009,10:27:00,AM
 0,7/12/2009,10:27:00,AM
 0,7/12/2009,10:28:00,AM
 0,7/12/2009,10:28:00,AM
 0,7/12/2009,10:28:00,AM
 0,7/12/2009,10:29:00,AM
 0,7/12/2009,10:30:00,AM
 2721,7/12/2009,10:31:00,AM
 0,7/12/2009,10:33:00,AM
 0,7/12/2009,10:33:00,AM
 0,7/12/2009,10:33:00,AM
 0,7/12/2009,10:35:00,AM
 0,7/12/2009,10:37:00,AM
 0,7/12/2009,10:38:00,AM
 0,7/12/2009,10:39:00,AM
 0,7/12/2009,10:39:00,AM
 0,7/12/2009,10:40:00,AM
 0,7/12/2009,10:40:00,AM
 0,7/12/2009,10:40:00,AM
 0,7/12/2009,10:41:00,AM
 0,7/12/2009,10:42:00,AM
 3061,7/12/2009,10:43:00,AM
 0,7/12/2009,10:44:00,AM
 0,7/12/2009,10:45:00,AM
 0,7/12/2009,10:45:00,AM
 0,7/12/2009,10:46:00,AM
 0,7/12/2009,10:46:00,AM
 0,7/12/2009,10:46:00,AM
 0,7/12/2009,10:47:00,AM
 0,7/12/2009,10:47:00,AM
 0,7/12/2009,10:48:00,AM
 0,7/12/2009,10:48:00,AM
 0,7/12/2009,10:49:00,AM
 0,7/12/2009,10:49:00,AM
 0,7/12/2009,10:49:00,AM
 0,7/12/2009,10:49:00,AM
 0,7/12/2009,10:50:00,AM
 0,7/12/2009,10:50:00,AM
 0,7/12/2009,10:50:00,AM
 0,7/12/2009,10:51:00,AM
 0,7/12/2009,10:51:00,AM
 0,7/12/2009,10:51:00,AM
 0,7/12/2009,10:51:00,AM
 0,7/12/2009,10:51:00,AM
 0,7/12/2009,10:52:00,AM
 0,7/12/2009,10:52:00,AM
 0,7/12/2009,10:52:00,AM
 0,7/12/2009,10:53:00,AM
 0,7/12/2009,10:54:00,AM
 0,7/12/2009,10:54:00,AM
 0,7/12/2009,10:55:00,AM
 0,7/12/2009,10:55:00,AM
 0,7/12/2009,10:55:00,AM
 0,7/12/2009,10:55:00,AM
 0,7/12/2009,10:55:00,AM
 0,7/12/2009,10:55:00,AM
 0,7/12/2009,10:56:00,AM
 0,7/12/2009,10:56:00,AM
 0,7/12/2009,10:56:00,AM
 0,7/12/2009,10:57:00,AM
 0,7/12/2009,10:57:00,AM
 0,7/12/2009,10:59:00,AM
 0,7/12/2009,11:00:00,AM
 0,7/12/2009,11:00:00,AM
 0,7/12/2009,11:01:00,AM
 0,7/12/2009,11:01:00,AM
 0,7/12/2009,11:01:00,AM
 0,7/12/2009,11:01:00,AM
 0,7/12/2009,11:02:00,AM
 0,7/12/2009,11:02:00,AM
 0,7/12/2009,11:02:00,AM
 0,7/12/2009,11:02:00,AM
 0,7/12/2009,11:03:00,AM
 0,7/12/2009,11:03:00,AM
 0,7/12/2009,11:03:00,AM
 0,7/12/2009,11:04:00,AM
 0,7/12/2009,11:04:00,AM
 0,7/12/2009,11:04:00,AM
 0,7/12/2009,11:04:00,AM
 0,7/12/2009,11:06:00,AM
 0,7/12/2009,11:07:00,AM
 0,7/12/2009,11:07:00,AM
 0,7/12/2009,11:07:00,AM
 0,7/12/2009,11:08:00,AM
 0,7/12/2009,11:09:00,AM
 0,7/12/2009,11:11:00,AM
 0,7/12/2009,11:11:00,AM
 0,7/12/2009,11:11:00,AM
 0,7/12/2009,11:12:00,AM
 0,7/12/2009,11:12:00,AM
 0,7/12/2009,11:13:00,AM
 0,7/12/2009,11:13:00,AM
 0,7/12/2009,11:14:00,AM
 0,7/12/2009,11:14:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:15:00,AM
 0,7/12/2009,11:16:00,AM
 0,7/12/2009,11:16:00,AM
 0,7/12/2009,11:16:00,AM
 0,7/12/2009,11:16:00,AM
 0,7/12/2009,11:16:00,AM
 0,7/12/2009,11:18:00,AM
 0,7/12/2009,11:18:00,AM
 0,7/12/2009,11:18:00,AM
 0,7/12/2009,11:20:00,AM
 0,7/12/2009,11:20:00,AM
 0,7/12/2009,11:21:00,AM
 0,7/12/2009,11:21:00,AM
 0,7/12/2009,11:22:00,AM
 0,7/12/2009,11:22:00,AM
 0,7/12/2009,11:23:00,AM
 0,7/12/2009,11:23:00,AM
 0,7/12/2009,11:23:00,AM
 0,7/12/2009,11:24:00,AM
 0,7/12/2009,11:24:00,AM
 0,7/12/2009,11:24:00,AM
 0,7/12/2009,11:25:00,AM
 0,7/12/2009,11:25:00,AM
 0,7/12/2009,11:25:00,AM
 0,7/12/2009,11:25:00,AM
 0,7/12/2009,11:26:00,AM
 0,7/12/2009,11:26:00,AM
 0,7/12/2009,11:26:00,AM
 0,7/12/2009,11:26:00,AM
 0,7/12/2009,11:26:00,AM
 0,7/12/2009,11:26:00,AM
 0,7/12/2009,11:27:00,AM
 0,7/12/2009,11:27:00,AM
 0,7/12/2009,11:27:00,AM
 0,7/12/2009,11:28:00,AM
 0,7/12/2009,11:28:00,AM
 0,7/12/2009,11:28:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:29:00,AM
 0,7/12/2009,11:30:00,AM
 0,7/12/2009,11:31:00,AM
 0,7/12/2009,11:31:00,AM
 0,7/12/2009,11:31:00,AM
 0,7/12/2009,11:31:00,AM
 0,7/12/2009,11:32:00,AM
 0,7/12/2009,11:32:00,AM
 0,7/12/2009,11:32:00,AM
 0,7/12/2009,11:32:00,AM
 0,7/12/2009,11:33:00,AM
 0,7/12/2009,11:33:00,AM
 0,7/12/2009,11:34:00,AM
 0,7/12/2009,11:34:00,AM
 0,7/12/2009,11:35:00,AM
 0,7/12/2009,11:35:00,AM
 0,7/12/2009,11:35:00,AM
 0,7/12/2009,11:36:00,AM
 0,7/12/2009,11:36:00,AM
 0,7/12/2009,11:36:00,AM
 0,7/12/2009,11:36:00,AM
 0,7/12/2009,11:37:00,AM
 0,7/12/2009,11:37:00,AM
 0,7/12/2009,11:38:00,AM
 0,7/12/2009,11:38:00,AM
 0,7/12/2009,11:40:00,AM
 0,7/12/2009,11:40:00,AM
 0,7/12/2009,11:41:00,AM
 0,7/12/2009,11:42:00,AM
 0,7/12/2009,11:42:00,AM
 0,7/12/2009,11:42:00,AM
 0,7/12/2009,11:42:00,AM
 0,7/12/2009,11:43:00,AM
 0,7/12/2009,11:44:00,AM
 0,7/12/2009,11:44:00,AM
 0,7/12/2009,11:44:00,AM
 0,7/12/2009,11:46:00,AM
 0,7/12/2009,11:47:00,AM
 0,7/12/2009,11:47:00,AM
 0,7/12/2009,11:48:00,AM
 0,7/12/2009,11:48:00,AM
 0,7/12/2009,11:48:00,AM
 0,7/12/2009,11:49:00,AM
 0,7/12/2009,11:49:00,AM
 0,7/12/2009,11:50:00,AM
 0,7/12/2009,11:50:00,AM
 0,7/12/2009,11:51:00,AM
 0,7/12/2009,11:51:00,AM
 0,7/12/2009,11:51:00,AM
 0,7/12/2009,11:51:00,AM
 0,7/12/2009,11:52:00,AM
 0,7/12/2009,11:52:00,AM
 0,7/12/2009,11:52:00,AM
 0,7/12/2009,11:53:00,AM
 0,7/12/2009,11:53:00,AM
 0,7/12/2009,11:54:00,AM
 0,7/12/2009,11:54:00,AM
 0,7/12/2009,11:54:00,AM
 0,7/12/2009,11:55:00,AM
 0,7/12/2009,11:55:00,AM
 0,7/12/2009,11:55:00,AM
 0,7/12/2009,11:55:00,AM
 0,7/12/2009,11:56:00,AM
 0,7/12/2009,11:56:00,AM
 0,7/12/2009,11:56:00,AM
 0,7/12/2009,11:56:00,AM
 0,7/12/2009,11:57:00,AM
 0,7/12/2009,11:58:00,AM
 0,7/12/2009,11:58:00,AM
 0,7/12/2009,11:58:00,AM
 0,7/12/2009,11:59:00,AM
 0,7/12/2009,12:01:00,PM
 0,7/12/2009,12:01:00,PM
 0,7/12/2009,12:01:00,PM
 0,7/12/2009,12:02:00,PM
 0,7/12/2009,12:04:00,PM
 0,7/12/2009,12:04:00,PM
 0,7/12/2009,12:04:00,PM
 0,7/12/2009,12:05:00,PM
 0,7/12/2009,12:06:00,PM
 0,7/12/2009,12:06:00,PM
 0,7/12/2009,12:07:00,PM
 0,7/12/2009,12:08:00,PM
 0,7/12/2009,12:08:00,PM
 0,7/12/2009,12:09:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:10:00,PM
 0,7/12/2009,12:11:00,PM
 0,7/12/2009,12:11:00,PM
 0,7/12/2009,12:11:00,PM
 0,7/12/2009,12:11:00,PM
 0,7/12/2009,12:11:00,PM
