 InvH_pty_icode, InvH_billnett
 0, 15
 0, 194
 0, 51
 0, 18
 0, 47.5
 0, 438
 0, 2624.44
 0, 10
 0, 441
 0, 188.2
 0, 180
 0, 1373
 0, 357.39
 0, 74
 0, 76
 0, 144
 0, 80.5
 0, 172
 0, 10
 0, 66
 0, 44
 0, 240
 0, 31
 0, 432
 3061, 198.55
 0, 1691.1
 0, 1346.15
 0, 27
 0, 349
 0, 610
 0, 13
 0, 341.04
 0, 125.44
 0, 955
 0, 180
 0, 181
 0, 288.12
 0, 377.3
 0, 330
 0, 10
 0, 28
 0, 1704
 0, 321
 0, 32
 0, 98
 0, 55
 0, 58
 0, 188
 0, 93
 0, 170.52
 0, 100
 0, 889
 0, 96
 0, 39
 0, 10
 0, 32
 0, 25
 0, 78.5
 0, 40
 0, 27
 0, 105
 0, 15
 0, 14
 0, 118
 0, 44
 0, 175.5
 0, 42
 0, 70
 0, 114
 0, 39
 0, 20
 0, 94
 0, 256
 0, 195
 0, 209.5
 0, 442
 0, 65
 0, 130
 0, 44
 0, 34
 0, 99
 0, 124
 0, 37
 0, 22
 0, 370.5
 0, 60.76
 0, 398
 0, 175
 0, 380
 0, 139
 0, 1356.25
 0, 64
 0, 45
 0, 64.15
 0, 34
 0, 166
 0, 156
 0, 873.4
 0, 10
 0, 95
 0, 219
 0, 1099
 0, 173
 0, 135.5
 0, 209
 0, 225
 0, 122
 0, 196.5
 0, 74
 0, 1065
 0, 59
 0, 575
 0, 30
 0, 140
 0, 58
 0, 150
 0, 112
 0, 144
 0, 107
 0, 184.24
 0, 20
 0, 211
 0, 188
 0, 183
 0, 180
 0, 425
 0, 828.2
 0, 20
 0, 367
 0, 95
 0, 203
 0, 78
 0, 1441.58
 0, 45
 0, 12
 0, 64
 0, 61.5
 0, 15
 0, 588.98
 0, 17
 0, 1443
 0, 2797.04
 0, 33
 0, 59
 0, 602
 0, 72
 0, 48
 0, 36
 0, 172.75
 2708, 1117.5
 0, 162
 0, 30
 0, 225
 0, 52
 0, 459
 0, 211.68
 0, 48
 0, 27
 0, 168
 0, 88
 0, 172
 0, 226
 0, 211.5
 0, 85
 0, 9
 0, 225
 0, 477.5
 0, 20
 0, 28
 0, 200
 0, 30
 0, 131
 0, 1152
 0, 50
 0, 142.5
 0, 298
 0, 564
 0, 10
 0, 160
 0, 364
 0, 8126.89
 0, 158
 0, 44
 0, 41
 0, 11
 0, 226.5
 0, 168
 0, 30
 0, 424
 0, 12.5
 0, 20
 2703, 530.6
 0, 119
 0, 55
 0, 22
 0, 309
 0, 133
 0, 1202.45
 0, 488
 0, 753.13
 0, 135
 0, 1310
 0, 60
 0, 359.3
 0, 196.98
 0, 92
 0, 12
 0, 30
 0, 32
 0, 20
 0, 45
 0, 119
 0, 98
 0, 77
 0, 267
 0, 15
 0, 40
 0, 60
 0, 22
 0, 22
 0, 114.66
 0, 2037.76
 0, 126
 0, 362
 0, 805
 0, 86
 0, 1050
 0, 1611.76
 0, 135
 0, 415
 0, 39
 0, 26
 0, 221.5
 0, 463
 0, 140
 0, 99
 0, 152
 0, 13.5
 0, 78
 0, 2205.55
 0, 50
 0, 3041.17
 0, 326.34
 0, 91
 0, 47
 0, 3
 0, 20
 0, 145
 0, 100
 0, 176
 0, 578.75
 0, 134
 0, 53
 0, 97
 0, 72
 0, 70
 0, 118
 0, 116
 0, 570
 0, 218
 0, 111.5
 0, 89
 0, 1939
 0, 219
 0, 364
 0, 102
 0, 342
 0, 372.25
 0, 422
 0, 563.5
 0, 46
 0, 480
 0, 40
 0, 447
 0, 86
 0, 10
 2707, 1289
 0, 254.5
 0, 855
 0, 172
 0, 59
 0, 25
 0, 237
 0, 48
 2707, 10.5
 0, 4
 0, 163
 0, 110
 0, 310
 0, 1449.5
 0, 40
 0, 200
 0, 374
 0, 34
 0, 92
 0, 52
 0, 100
 0, 220
 0, 471.62
 0, 35
 0, 2210
 0, 33
 0, 20
 0, 34
 0, 90
 0, 15
 0, 15
 0, 78
 0, 87
 0, 27
 0, 55
 0, 100
 0, 37
 0, 30
 0, 177
 0, 135
 0, 195
 0, 124
 0, 390
 0, 32
 0, 34
 0, 63.5
 0, 10
 0, 147
 0, 36
 0, 150
 0, 115
 0, 25
 0, 223
 0, 383
 0, 72
 0, 15
 0, 230
 0, 1019.5
 0, 10
 0, 135
 0, 51
 0, 467
 0, 60
 0, 95.06
 0, 150
 0, 1434.25
 0, 1092.7
 0, 45
 0, 551
 0, 13
 0, 66
 0, 371.5
 0, 214
 0, 76
 0, 393
 0, 557
 0, 135
 0, 480
 0, 147
 0, 47
 0, 954
 0, 844.5
 0, 40
 0, 50
 0, 72
 0, 345
 0, 40
 0, 140
 0, 203
 0, 1840
 0, 150
 0, 78
 0, 47
 0, 41
 0, 309.5
 0, 623
 0, 599
 0, 70
 0, 526
 0, 298.5
 0, 100
 0, 80
 0, 207
 0, 226
 0, 620
 0, 160.5
 0, 271
 0, 55
 0, 28
 0, 80
 0, 12
 0, 74
 0, 162
 0, 105
 0, 143
 0, 31.5
 0, 66
 0, 132
 0, 1315.1
 0, 64
 0, 31
 0, 400
 0, 750
 0, 294
 0, 95
 0, 68.6
 0, 15
 0, 220
 0, 452.5
 0, 30
 0, 2783.5
 0, 185
 0, 485
 0, 345
 0, 155
 0, 20
 0, 40
 0, 139
 0, 519
 0, 55
 0, 1698.55
 0, 75
 0, 172
 0, 341
 0, 86
 0, 215.6
 0, 597
 0, 160
 0, 364
 0, 70
 0, 147
 0, 150
 0, 232
 0, 29.4
 0, 236.5
 0, 44
 0, 293
 0, 248
 0, 1086
 0, 138
 0, 224
 0, 168
 0, 42
 0, 24
 0, 320
 0, 85
 0, 21
 0, 110
 0, 448
 0, 129
 0, 10
 0, 18
 0, 180
 0, 30
 0, 10
 0, 9
 0, 45
 0, 27
 0, 476.5
 0, 622
 0, 110
 0, 76
 0, 78.4
 0, 206
 0, 87
 0, 1615.68
 0, 165
 0, 44
 0, 869
 0, 107
 0, 255.5
 0, 41
 0, 90
 0, 530
 0, 96
 0, 472
 0, 633
 0, 18
 0, 70
 0, 355.74
 0, 895.25
 3060, 727.03
 0, 132
 0, 160
 0, 77
 0, 70
 3061, 159.6
 0, 491
 0, 20
 0, 242.5
 0, 519.4
 0, 35.5
 0, 276
 0, 37
 0, 20
 0, 4099
 0, 189
 0, 467
 0, 175
 0, 49
 0, 470
 0, 217
 0, 574
 0, 40.67
 0, 1803
 0, 96.6
 0, 643
 0, 135.5
 0, 10
 0, 33.32
 0, 37
 0, 38
 0, 369
 0, 101
 0, 2093.08
 0, 103.5
 0, 199
 0, 1190.8
 0, 29
 0, 1108
 0, 959.5
 0, 1903.4
 0, 45
 0, 1418
 0, 184
 0, 108
 0, 440
 0, 1714
 0, 8
 2710, 70
 0, 306
 0, 5
 0, 388.08
 0, 72
 0, 214.62
 0, 424.5
 0, 1068.5
 0, 86
 0, 791
 0, 1312
 0, 810
 0, 92
 0, 70
 0, 194
 0, 72
 0, 86
 0, 95
 0, 87
 0, 12
 0, 72
 0, 663
 0, 884
 0, 44
 0, 585
 0, 36
 0, 50
 0, 412
 0, 43
 0, 1326
 0, 167
 0, 928
 0, 359
 0, 106
 0, 160
 0, 60
 0, 1320
 0, 556.5
 0, 108
 0, 632
 0, 287
 0, 17
 0, 1031
 0, 958.5
 0, 582
 0, 48
 0, 1765
 0, 80
 0, 24
 0, 181
 0, 248
 0, 150
 0, 277.65
 0, 50
 0, 697
 0, 305.5
 0, 83
 0, 1869
 0, 734
 0, 75
 0, 245
 0, 320
 0, 2157.65
 0, 40
 0, 222
 0, 341
 0, 174
 0, 108
 0, 257
 0, 127.5
 0, 157
 0, 17
 0, 662
 0, 94.08
 0, 211
 0, 139
 0, 30
 0, 18
 0, 156
 0, 125.2
 0, 26
 0, 95
 0, 173
 0, 74
 0, 457
 0, 294
 0, 638.5
 0, 100
 0, 37
 0, 766
 0, 691
 0, 38.5
 0, 5
 0, 587
 0, 20
 0, 49.5
 0, 545
 0, 35
 0, 91
 0, 1379
 0, 18
 0, 2549.5
 0, 315
 0, 18
 0, 276
 0, 415
 0, 69
 0, 100
 0, 20
 0, 240
 0, 20
 0, 324
 0, 283.5
 0, 227
 0, 266
 0, 15
 0, 19
 0, 988
 0, 386
 0, 179
 0, 10
 0, 48
 0, 379
 0, 80
 0, 545
 0, 95
 0, 166.3
 0, 15
 0, 677.5
 0, 20
 0, 365
 0, 42
 0, 503
 0, 351
 0, 3589
 0, 374.85
 0, 176
 0, 1
 0, 10
 0, 89
 0, 650.5
 0, 101
 0, 1095.5
 0, 52
 0, 332
 0, 85
 0, 40
 0, 76
 0, 1
 0, 455
 0, 532
 0, 207
 0, 15
 0, 386.12
 0, 250
 0, 37
 0, 95
 0, 67.5
 0, 1606.75
 0, 94
 0, 41
 0, 334
 0, 1939.8
 0, 42
 0, 22
 0, 168
 0, 45
 0, 50
 0, 363.5
 0, 40
 0, 38.5
 0, 507.5
 0, 80
 0, 148.5
 0, 1466.67
 0, 30
 0, 353
 0, 11
 0, 2355.05
 0, 30
 0, 10
 0, 1414
 0, 83
 0, 518.5
 0, 402
 0, 126
 0, 1211
 0, 5
 0, 20
 0, 87
 0, 15
 0, 612
 0, 244.5
 0, 17
 0, 74
 0, 201
 0, 157
 0, 107
 0, 112
 0, 175
 0, 1200.5
 0, 106
 0, 40
 0, 5
 0, 28.5
 0, 170
 0, 34.5
 0, 233.5
 0, 236
 0, 120
 0, 67
 0, 32
 0, 44.5
 0, 660
 0, 394.5
 0, 372.15
 0, 44
 0, 899
 0, 275.5
 0, 139
 0, 34
 0, 12
 0, 84
 0, 520
 0, 436
 0, 1279.15
 0, 1099.5
 0, 125
 0, 28.5
 0, 40
 0, 563
 0, 89
 3074, 146.3
 0, 289
 0, 895
 0, 1505.24
 0, 367
 0, 151
 0, 375
 0, 15
 0, 670
 0, 135
 0, 14
 0, 42
 0, 1474.35
 0, 92
 0, 126
 0, 87
 0, 36
 0, 90
 0, 251
 0, 251
 0, 449
 0, 50
 0, 58
 0, 244
 0, 950.5
 0, 64
 0, 75
 0, 644
 0, 40
 0, 510.5
 0, 152
 0, 723
 0, 1318
 0, 655
 0, 725
 0, 330
 0, 76.6
 0, 222
 0, 17
 0, 46
 0, 80
 0, 107
 0, 3298.5
 0, 90
 0, 1238.5
 0, 597
 0, 259
 0, 118.5
 0, 12
 0, 241.5
 0, 1205
 0, 360
 0, 598.5
 0, 130
 0, 37
 0, 75
 0, 285.5
 0, 260.5
 0, 504.5
 0, 318.7
 0, 200
 0, 140
 0, 402
 0, 1012
 0, 1456
 0, 39
 0, 32
 0, 446
 0, 401
 0, 195
 0, 90
 0, 239.5
 0, 369
 0, 27.75
 0, 145
 0, 165.62
 0, 30
 0, 50
 0, 9.5
 0, 15
 0, 446
 0, 263
 0, 197
 0, 690
 0, 39
 0, 107
 0, 220
 0, 15
 0, 547
 0, 20
 0, 54.5
 0, 450
 0, 130
 0, 8
 0, 500
 0, 108.78
 0, 861.5
 0, 493.5
 0, 58
 0, 176
 0, 15
 0, 29
 0, 328.5
 0, 401.5
 0, 433
 0, 60
 0, 17
 0, 199.5
 0, 15
 0, 12
 0, 20
 0, 54
 2707, 165
 0, 1302.2
 0, 130
 0, 25
 0, 333
 0, 120.93
 0, 85
 0, 2
 0, 306.5
 0, 75
 0, 200
 0, 380
 0, 576
 0, 20
 0, 260.19
 0, 45
 0, 19.5
 0, 1104
 0, 855
 0, 10
 0, 1114
 0, 440.5
 0, 9
 0, 29
 0, 42
 0, 40
 0, 476
 0, 110
 0, 182
 0, 1323.5
 0, 32
 0, 49
 0, 350
 0, 40
 0, 69
 0, 777.7
 0, 17
 0, 79
 0, 265
 0, 56.84
 0, 300
 0, 38
 0, 457
 0, 46
 0, 161
 0, 578.12
 0, 40
 0, 28
 0, 105
 0, 63
 0, 625.24
 0, 5
 0, 17
 0, 75
 0, 244.31
 0, 6
 0, 40
 0, 177
 0, 13
 0, 197
 0, 99.5
 0, 13
 0, 1357.44
 0, 66
 0, 296.94
 0, 50
 0, 75
 0, 191
 0, 33
 0, 10
 0, 23
 0, 3
 0, 17
 0, 61.5
 0, 10
 0, 33.32
 0, 99.96
 0, 80
 0, 14
 0, 54
 0, 214
 0, 122
 0, 923
 3077, 1530
 0, 20
 0, 185.22
 0, 228
 0, 32
 0, 416.5
 0, 30
 0, 86
 0, 15
 3061, 135.85
 0, 88
 0, 5
 0, 147
 0, 327
 0, 64
 0, 31
 0, 38
 0, 170
 0, 161.7
 0, 40
 0, 909.5
 0, 142
 0, 715
 0, 42
 0, 49
 0, 641
 0, 30
 0, 20
 0, 15
 0, 48
 0, 219
 0, 256.5
 0, 30
 0, 17.5
 0, 44
 0, 20
 0, 22
 0, 100
 0, 130
 0, 124
 0, 110
 0, 16
 0, 40
 0, 1562.61
 0, 190
 0, 5018
 0, 110
 0, 670.81
 0, 27
 0, 150
 0, 45
 0, 84
 0, 423.85
 0, 333
 0, 20
 0, 17
 0, 58.8
 0, 8.5
 0, 730.59
 0, 1436.25
 0, 52
 0, 50
 0, 79
 0, 442
 0, 301
 0, 677
 0, 105.84
 0, 449
 0, 115
 0, 706
 0, 78
 0, 90
 0, 35.5
 0, 55
 0, 45.08
 0, 130
 0, 250
 0, 110
 0, 11.5
 0, 67
 0, 675.5
 0, 1378.31
 0, 7
 0, 93
 0, 42
 0, 18
 0, 392
 0, 32.5
 0, 12
 0, 57
 0, 38
 0, 45
 0, 1515
 0, 54
 0, 426.5
 0, 207
 0, 12
 0, 18
 0, 168
 0, 2536
 0, 5
 0, 165
 0, 40
 0, 165
 0, 137
 0, 20
 0, 88
 0, 155
 0, 20
 0, 812.42
 0, 289
 0, 40
 0, 57
 0, 46.5
 0, 669.5
 0, 12
 0, 171
 0, 165
 0, 134
 0, 10
 0, 101
 0, 210
 0, 76
 0, 108
 0, 351.5
 0, 287
 0, 402
 0, 1524
 0, 5.5
 0, 50
 0, 12
 0, 4537.31
 0, 106.5
 0, 16
 0, 941.75
 0, 1085.84
 0, 284.4
 0, 47
 0, 3
 0, 11
 0, 283
 0, 20.5
 0, 100
 0, 85
 0, 165
 0, 90
 0, 569
 0, 1418
 0, 326.09
 0, 647
 0, 5
 0, 104
 0, 501.3
 0, 236
 0, 55
 0, 141
 0, 346
 0, 263
 0, 380
 0, 705.5
 0, 212
 0, 785
 0, 131
 0, 6533.99
 0, 115
 0, 20
 0, 20
 0, 1436
 0, 79
 0, 52
 0, 250
 0, 230
 0, 5
 0, 25
 0, 252
 0, 268
 0, 102
 0, 195
 0, 1214.46
 0, 3
 0, 75
 0, 119
 0, 547.2
 0, 1000.5
 0, 54.5
 0, 1220
 0, 290
 0, 48
 0, 645
 0, 110
 0, 16
 0, 135
 0, 367
 0, 188
 0, 23
 0, 136
 0, 37
 0, 112
 0, 5.5
 0, 37
 0, 37
 0, 100
 0, 26
 0, 20
 0, 1515.08
 0, 30
 0, 275
 0, 229.5
 0, 65
 0, 49
 0, 98
 0, 121
 0, 618.5
 0, 132.5
 0, 70
 0, 19
 0, 21
 0, 266
 0, 468
 0, 83
 0, 30
 0, 808.01
 0, 702
 0, 11
 0, 513
 0, 150
 0, 551
 0, 200
 0, 27
 0, 197
 0, 791
 0, 210
 0, 646
 0, 286
 0, 55
 0, 99.96
 0, 350
 0, 3959.1
 0, 108
 0, 11
 0, 2120.72
 0, 20
 0, 43
 0, 105
 0, 112
 0, 12
 0, 17
 0, 166
 0, 30
 0, 14
 0, 263
 0, 44
 0, 161.7
 0, 149
 0, 5.5
 0, 125
 0, 533.5
 0, 47
 0, 14
 0, 1757.5
 0, 872.5
 0, 640.92
 0, 88
 0, 50
 0, 261
 0, 20
 0, 7
 0, 5454.5
 0, 36
 0, 10
 0, 70.5
 0, 200
 0, 91
 0, 742
 0, 370
 0, 174.5
 0, 40
 0, 15
 0, 52
 0, 407
 0, 121
 0, 20
 0, 150
 0, 186
 0, 108.5
 0, 155
 0, 478.5
 0, 150
 0, 26
 0, 86
 0, 700
 0, 55
 0, 54
 0, 93
 0, 347
 0, 50
 0, 20
 0, 685.02
 0, 562
 0, 243
 0, 125
 0, 128
 0, 105
 0, 488
 0, 118
 0, 146
 0, 122
 0, 194.5
 3071, 133
 0, 125
 0, 120
 0, 11
 3071, 494
 0, 203
 0, 394
 0, 38
 0, 60
 0, 75
 0, 99
 0, 36
 0, 190
 0, 115.64
 0, 12
 0, 206
 0, 5
 0, 32
 0, 436
 0, 1839
 0, 18
 0, 635
 0, 203
 0, 103
 0, 50
 0, 1295
 0, 38
 0, 61
 0, 50
 0, 91
 0, 52
 0, 100
 0, 800
 0, 33
 0, 60
 0, 110
 0, 122
 0, 50
 3073, 19267.6
 0, 15
 0, 24
 0, 10
 0, 235
 0, 91
 0, 363
 0, 20
 0, 8
 0, 254.43
 0, 250
 0, 1025
 0, 42
 0, 189
 0, 100
 0, 46
 0, 98
 0, 30
 0, 105.84
 0, 15
 0, 85
 0, 138
 0, 198
 0, 26
 0, 53.9
 0, 44
 0, 293
 0, 266
 0, 27
 0, 5.5
 0, 54
 0, 40
 0, 75
 0, 389
 0, 80
 0, 1178.45
 0, 1650
 0, 248.43
 0, 5.5
 0, 1
 0, 59.5
 0, 255
 0, 141
 0, 103
 0, 286
 0, 17
 0, 190
 0, 295
 0, 45
 0, 15
 0, 20
 0, 162
 0, 30
 0, 392
 0, 156
 0, 455
 0, 195
 0, 15
 0, 247.45
 0, 471
 0, 119
 0, 5
 0, 91.5
 0, 1439.5
 0, 6
 0, 302
 0, 870
 0, 125
 0, 502.5
 0, 20
 0, 85
 0, 40
 0, 40
 0, 40
 0, 22
 0, 192.08
 3073, 9930.8
 0, 42
 0, 330
 0, 131
 0, 12
 0, 1953
 0, 1884.96
 0, 75
 0, 28
 0, 48
 0, 22
 0, 88
 0, 91
 0, 2117
 0, 36
 0, 111
 0, 6
 0, 1337
 0, 40
 0, 199
 0, 280.5
 0, 3402.66
 0, 178
 0, 1971.5
 0, 9606.68
 0, 130
 0, 66
 0, 1020
 0, 272
 0, 873
 0, 781
 0, 1734.95
 0, 29.05
 0, 159
 0, 19
 0, 2108.15
 0, 41
 0, 60
 0, 646
 0, 215
 0, 2476
 0, 828
 0, 280
 0, 39
 0, 150
 0, 11
 0, 119
 0, 2272.1
 0, 2184.62
 0, 168
 0, 39.5
 0, 940.52
 0, 83
 0, 210
 0, 90
 0, 1486
 0, 76
 0, 216
 0, 199
 0, 97
 0, 122
 0, 2137.5
 0, 223.5
 0, 348.48
 0, 934
 0, 150
 0, 226.5
 0, 84
 0, 14
 0, 230
 0, 839
 0, 5
 0, 2
 0, 72
 0, 58
 2721, 737.2
 0, 552
 0, 353
 0, 11
 0, 42
 0, 12
 0, 1
 0, 34
 0, 94
 0, 37
 0, 99
 0, 383
 0, 3718
 0, 1541.5
 0, 68
 0, 208
 0, 60
 0, 25
 0, 100
 0, 273
 0, 223
 0, 21
 0, 3330.81
 0, 105
 0, 222
 0, 367.99
 0, 152
 0, 175
 0, 54
 0, 168
 0, 1612
 0, 2464
 0, 308.7
 0, 15
 0, 15
 0, 559
 0, 979.65
 0, 367.5
 0, 1807
 0, 12
 0, 659
 0, 407
 0, 98
 0, 455
 0, 50
 0, 352.8
 0, 11
 0, 521.36
 0, 269
 0, 25
 0, 48
 0, 52.92
 0, 54
 0, 222
 0, 10
 0, 22
 0, 147
 0, 10
 0, 1673.35
 0, 9
 0, 45
 0, 314
 0, 72
 0, 454
 0, 5
 0, 20
 0, 486
 0, 105.5
 0, 25
 0, 756
 0, 1654
 0, 406.3
 0, 61
 0, 122
 0, 388
 0, 113.5
 0, 1012
 0, 1195
 0, 2984.59
 0, 66
 0, 1526.75
 0, 181
 0, 619
 0, 50
 0, 416
 0, 79.5
 0, 15
 0, 262
 0, 12
 0, 77
 0, 85
 0, 1412
 0, 36
 0, 106
 3067, 1195.5
 0, 459
 0, 60
 0, 63
 0, 89
 0, 20
 0, 414
 0, 454
 0, 39
 0, 24
 0, 236
 0, 54
 0, 52
 0, 357
 0, 100
 0, 101
 0, 4084.64
 0, 218
 0, 44
 0, 1676
 0, 48
 0, 40
 0, 3
 0, 277
 0, 179.5
 0, 791
 0, 30
 0, 20
 0, 116
 0, 51
 0, 278
 0, 316
 0, 30
 0, 1604
 0, 272
 0, 1160.5
 0, 39.2
 0, 6
 0, 15.5
 0, 5
 0, 33.32
 0, 38
 0, 269
 0, 129
 0, 278
 0, 225.4
 0, 208
 0, 106
 0, 87
 0, 111
 0, 421.2
 0, 22
 0, 158
 0, 15
 0, 345.5
 0, 1009.3
 0, 380
 0, 1037.5
 0, 190
 0, 16
 0, 68
 0, 48
 0, 45
 0, 75
 0, 147.5
 0, 1898
 0, 22
 0, 125
 0, 104
 0, 8
 0, 72
 0, 121
 0, 22
 0, 98.5
 0, 65
 0, 73.99
 0, 14
 0, 100
 0, 145
 0, 455
 0, 256
 0, 78
 0, 74
 3074, 355.3
 0, 302
 0, 15
 0, 172
 0, 25
 0, 4
 0, 3279
 0, 17
 0, 42
 0, 2
 0, 156
 0, 20
 0, 53
 0, 1060
 0, 773.5
 0, 50
 0, 959
 0, 99
 0, 32
 0, 415
 0, 570
 0, 273
 0, 200
 0, 75
 0, 184
 0, 130
 0, 224
 0, 112
 0, 144
 0, 33
 0, 1076.5
 0, 2504
 0, 45
 0, 26
 0, 228
 0, 413
 0, 110
 0, 2072
 0, 2521.15
 0, 1099
 0, 90
 0, 35
 0, 380
 0, 170
 0, 594
 0, 108
 0, 87
 0, 393
 0, 257
 0, 200
 0, 49
 0, 2477
 0, 44
 0, 40
 0, 455
 0, 229
 0, 56
 0, 47
 0, 912.28
 0, 288
 0, 954
 0, 354
 0, 35
 0, 26
 0, 28
 0, 85
 0, 993.5
 0, 12
 0, 140
 0, 253
 0, 223.5
 0, 1245
 0, 417
 0, 138
 0, 89
 0, 214
 0, 357
 0, 227.5
 0, 30
 0, 1460
 0, 95
 0, 42
 0, 21
 0, 344
 0, 494.5
 0, 517.44
 0, 97
 0, 183
 0, 249
 0, 52
 0, 17
 0, 17
 0, 281
 0, 3882.76
 0, 600
 0, 96
 0, 101.92
 0, 84
 0, 215
 0, 2190
 0, 62.5
 0, 230
 0, 85
 0, 50
 0, 2245.5
 0, 44
 0, 1358.5
 0, 566
 0, 112
 0, 240
 0, 1214.5
 0, 87
 0, 18
 0, 153
 0, 516.75
 0, 531
 0, 307
 0, 384
 0, 224
 0, 56
 0, 7
 0, 192
 0, 12
 0, 174
 0, 970
 0, 61
 0, 374
 0, 292
 0, 140
 0, 92
 0, 35
 0, 10
 0, 2152.13
 0, 5.5
 0, 114
 0, 121
 0, 69.58
 0, 27
 0, 36
 0, 65
 0, 26
 0, 45
 0, 76
 0, 395
 0, 15
 0, 23
 2716, 85775
 0, 219.5
 0, 1123
 0, 63
 0, 150
 0, 47.53
 0, 492
 0, 200
 0, 493
 0, 23
 0, 253
 0, 219
 0, 187
 0, 1220.5
 0, 224
 0, 275
 0, 267
 0, 802
 0, 60
 0, 125
 2708, 660
 0, 195
 0, 121
 0, 50
 0, 131
 0, 22
 0, 656.15
 0, 665
 0, 82.32
 0, 128
 0, 50
 0, 20
 0, 48
 0, 198
 0, 137
 0, 77
 0, 5
 0, 74.48
 0, 767
 0, 614
 0, 1792.5
 0, 15.5
 0, 96
 0, 50
 0, 315.56
 0, 402.5
 0, 65
 0, 280
 0, 122
 0, 501.76
 0, 21
 0, 51
 0, 236.5
 0, 81
 0, 85
 0, 385
 0, 6
 0, 80
 0, 30
 0, 118
 0, 819.5
 0, 20
 0, 27
 0, 59
 0, 28
 0, 230.5
 0, 15
 0, 50
 0, 197
 0, 1958.22
 0, 200
 0, 136
 0, 2498.02
 0, 111
 0, 431
 0, 108
 0, 10
 0, 507
 0, 48.5
 0, 55
 0, 44
 0, 528.5
 0, 35
 0, 4
 0, 1541.5
 0, 310.7
 0, 521
 0, 22
 0, 395
 0, 65.5
 0, 32
 0, 19
 0, 18
 0, 50
 0, 114
 0, 20
 0, 18
 0, 190
 0, 19
 0, 255
 0, 192
 0, 960
 0, 389
 0, 35
 0, 75
 0, 5
 0, 425
 0, 21
 0, 205
 0, 900.91
 0, 95.06
 0, 291
 0, 40
 0, 626
 0, 3049
 0, 423
 0, 2520.65
 0, 35
 0, 33
 0, 336
 0, 178
 0, 616
 0, 118
 0, 89.5
 0, 65
 0, 219
 0, 192
 0, 52
 0, 62
 0, 37
 0, 13.5
 0, 74
 0, 15
 0, 62
 0, 72
 0, 666.5
 0, 220
 0, 566
 0, 378
 0, 44
 2745, 360
 0, 264
 0, 120.5
 0, 217
 2745, 213.84
 0, 94
 0, 270
 0, 35
 0, 1160
 0, 1164
 0, 260
 0, 40
 0, 140
 0, 111
 0, 120
 0, 20
 0, 94
 0, 1282.4
 0, 209
 0, 138
 0, 29
 0, 679
 0, 118
 0, 88
 0, 2073.15
 0, 68
 0, 181.5
 0, 679
 0, 357
 0, 60
 0, 122
 0, 124
 0, 309
 0, 271.95
 0, 794.5
 0, 43
 0, 879
 0, 89
 0, 15
 0, 56
 0, 124
 0, 115
 0, 45
 0, 1417.95
 0, 134
 0, 343
 0, 206
 0, 449.82
 0, 235
 0, 1085.3
 0, 166
 0, 100
 0, 80
 0, 628
 0, 235
 0, 166
 0, 15
 0, 461
 0, 804
 0, 60
 0, 279.5
 0, 32
 0, 216
 0, 850
 0, 443
 0, 98
 0, 210
 0, 29
 0, 250
 0, 31
 0, 197
 0, 877
 0, 105.84
 0, 93.5
 0, 134
 0, 24
 0, 40
 0, 274
 0, 246
 0, 133
 0, 50
 0, 52
 0, 380
 0, 54
 0, 22
 0, 28
 0, 8
 0, 33
 0, 58.8
 0, 40
 0, 45
 0, 85
 0, 71
 0, 3
 0, 99
 0, 65
 0, 171
 0, 20
 0, 73
 0, 103
 0, 2081
 0, 71
 0, 286.65
 0, 46
 0, 274
 0, 329
 0, 69
 0, 50
 0, 261
 0, 313.5
 0, 1015.8
 0, 362
 0, 26.5
 0, 15
 0, 405
 0, 449
 0, 409
 0, 94
 0, 290.47
 0, 127
 0, 306
 0, 98
 0, 2251.9
 0, 367
 0, 1674.5
 0, 157
 0, 585
 0, 2
 0, 322
 0, 123
 0, 200
 0, 20
 0, 700
 0, 69
 0, 122
 0, 109
 0, 33
 0, 138
 0, 145
 0, 71.75
 0, 14
 0, 295
 0, 50
 0, 780.08
 0, 104
 0, 85
 0, 38
 0, 2156.29
 0, 22
 0, 30
 0, 648
 0, 85
 0, 15
 0, 34
 0, 272
 0, 33
 0, 122.01
 0, 15
 0, 950
 0, 916
 0, 74
 0, 263
 0, 172
 0, 605.64
 0, 270
 0, 557
 0, 99
 0, 229
 0, 110
 0, 150
 0, 25
 0, 653
 0, 706
 0, 23
 0, 61
 0, 137
 0, 80
 0, 331.05
 0, 360
 0, 240
 0, 857
 0, 451
 0, 10
 0, 275
 0, 620
 0, 75
 3061, 2833.85
 0, 136
 0, 236
 0, 100
 0, 33
 0, 10
 0, 173
 0, 27
 0, 777
 0, 22
 0, 134
 0, 1205.5
 3061, 313.5
 0, 284.5
 0, 120.7
 0, 85
 0, 170
 0, 1605
 0, 188
 0, 99.7
 0, 344
 0, 107
 0, 15
 0, 353
 0, 86
 0, 507
 0, 192
 0, 81
 0, 90.5
 0, 234
 0, 629
 0, 346
 0, 45
 0, 90
 0, 52.5
 0, 39
 0, 590.2
 0, 3.22
 0, 270
 0, 67
 0, 30
 0, 610
 0, 61
 0, 1005
 0, 2581.61
 0, 15
 0, 2797.6
 0, 120
 0, 1470.64
 0, 20
 0, 19
 0, 60
 0, 1023
 0, 76
 0, 50.5
 0, 81
 0, 48
 0, 170
 0, 2055.8
 0, 257.5
 0, 514.5
 0, 175
